,spam,to_multiple,from,cc,sent_email,image,attach,dollar,winner,inherit,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
2974,0,no,yes,no,no,no,no,no,no,no,no,376,92,HTML,no,no,no,0,small
2975,0,no,yes,no,no,no,no,no,no,no,no,62,16,Plain,no,no,no,0,small
2976,0,no,yes,no,no,no,no,no,no,no,no,4878,125,HTML,yes,no,no,2,big
2977,0,no,yes,no,no,no,no,no,no,no,no,8893,176,HTML,no,no,no,2,big
2978,0,no,yes,no,yes,no,no,no,no,no,no,7401,251,HTML,no,no,no,4,big
2979,0,no,yes,no,no,no,no,no,no,no,no,10023,170,HTML,no,no,no,3,small
2980,0,no,yes,no,no,no,no,no,no,no,no,10508,234,HTML,no,no,no,2,big
2981,0,no,yes,no,no,no,no,no,no,no,no,556,30,HTML,no,no,no,1,none
2982,0,no,yes,no,no,no,no,no,no,no,no,8457,142,HTML,no,no,no,1,small
2983,0,no,yes,no,no,no,no,no,no,no,no,24567,626,HTML,no,no,no,2,small
2984,0,no,yes,no,no,no,no,no,no,no,no,24346,619,HTML,no,no,no,2,small
2985,0,no,yes,no,no,no,no,no,no,no,no,425,49,HTML,no,no,no,0,small
2986,0,no,yes,no,no,no,no,yes,no,no,no,2065,18,HTML,no,no,no,0,small
2987,0,no,yes,no,no,no,no,no,no,no,yes,3981,94,HTML,no,yes,no,6,small
2988,0,no,yes,no,no,no,no,yes,no,yes,no,15574,313,HTML,no,no,no,14,small
2989,0,no,yes,no,no,no,no,yes,no,yes,no,878,199,HTML,no,no,no,6,small
2990,0,no,yes,no,yes,no,no,no,no,no,no,166,9,Plain,no,no,no,2,none
2991,0,yes,yes,no,no,no,no,no,no,no,no,4904,57,Plain,no,no,no,0,small
2992,0,no,yes,no,no,no,no,no,no,no,no,13504,295,HTML,no,no,no,2,small
2993,0,no,yes,no,yes,no,no,no,no,no,no,55,4,Plain,yes,no,no,0,none
2994,0,no,yes,no,yes,no,no,no,no,no,no,25,5,Plain,no,yes,no,1,none
2995,0,yes,yes,no,no,no,no,no,no,no,no,101,24,Plain,no,no,no,0,small
2996,0,no,yes,no,no,no,no,no,no,no,no,24431,624,HTML,no,no,no,1,small
2997,0,yes,yes,yes,no,no,no,no,no,no,no,17062,513,HTML,no,no,no,19,big
2998,0,no,yes,no,no,no,no,no,no,no,no,25327,637,HTML,no,no,no,2,small
2999,0,yes,yes,yes,no,no,no,no,no,no,no,7049,145,HTML,no,no,no,1,small
3000,0,no,yes,no,no,no,no,no,no,no,no,24551,625,HTML,no,no,no,2,small
3001,0,no,yes,no,no,no,no,no,no,no,no,25213,636,HTML,no,no,no,2,small
3002,0,no,yes,no,no,no,no,no,no,no,no,26609,663,HTML,no,no,no,1,small
3003,0,yes,yes,no,no,no,yes,no,no,no,no,1897,50,Plain,no,no,no,0,small
3004,0,no,yes,no,no,no,no,no,no,no,no,4058,82,HTML,no,no,no,1,small
3005,0,yes,yes,no,no,no,no,no,no,no,no,4418,89,HTML,no,no,no,1,small
3006,0,yes,yes,no,no,no,yes,no,no,no,no,849,41,Plain,no,no,no,0,small
3007,0,no,yes,no,no,no,no,no,no,no,no,6676,126,HTML,no,no,no,0,big
3008,0,no,yes,no,no,no,no,no,no,no,no,7486,178,HTML,no,no,no,0,small
3009,0,no,yes,yes,no,no,no,no,no,no,no,5653,139,HTML,no,no,no,5,big
3010,0,no,yes,yes,no,no,no,no,no,no,no,2199,64,Plain,yes,no,no,0,small
3011,0,no,yes,yes,no,no,no,no,no,no,no,16776,329,HTML,yes,no,no,0,big
3012,0,no,yes,no,no,no,no,yes,no,no,no,2083,18,HTML,no,no,no,0,small
3013,0,no,yes,no,no,no,no,no,no,no,no,9613,193,HTML,no,no,no,0,big
3014,0,no,yes,no,no,no,no,yes,no,no,no,9207,312,HTML,no,no,no,2,small
3015,0,no,yes,no,yes,no,no,no,no,no,no,6098,228,HTML,no,no,no,3,big
3016,0,no,yes,yes,no,no,yes,no,no,no,no,3532,690,HTML,no,no,no,15,big
3017,0,no,yes,no,no,no,no,no,no,no,no,8675,167,HTML,no,no,no,1,small
3018,0,no,yes,no,no,no,no,no,no,no,no,1998,48,Plain,yes,no,no,1,small
3019,0,no,yes,no,yes,no,no,no,no,no,no,12327,464,HTML,yes,no,no,8,big
3020,0,no,yes,no,no,no,no,no,no,no,no,2719,670,HTML,no,no,no,1,small
3021,0,no,yes,no,no,no,no,yes,no,no,no,30289,635,HTML,no,no,no,2,big
3022,0,no,yes,yes,no,no,no,no,no,no,no,23704,467,HTML,yes,no,no,0,big
3023,0,no,yes,no,no,no,no,no,no,no,no,18503,343,HTML,no,no,no,4,small
3024,0,no,yes,yes,no,no,no,yes,no,no,no,10469,249,Plain,yes,no,no,0,small
3025,0,no,yes,no,no,no,no,no,no,no,no,2281,52,Plain,yes,no,no,1,small
3026,0,no,yes,no,no,no,no,no,no,no,no,1552,17,HTML,no,no,no,0,small
3027,0,no,yes,no,no,no,no,yes,no,no,no,11423,175,HTML,no,yes,no,12,small
3028,0,yes,yes,no,yes,yes,yes,no,no,no,no,1204,28,HTML,no,no,no,6,small
3029,0,no,yes,yes,no,no,no,yes,no,no,no,8466,216,Plain,yes,no,no,0,small
3030,0,no,yes,no,no,no,no,no,no,no,yes,1111,30,Plain,no,no,no,0,none
3031,0,no,yes,no,no,no,no,no,no,no,no,83,17,Plain,no,no,no,0,big
3032,0,no,yes,yes,no,no,no,yes,no,no,no,95,250,Plain,yes,no,no,0,small
3033,0,no,yes,yes,no,no,no,yes,no,no,no,10634,286,Plain,yes,no,no,0,small
3034,0,no,yes,no,no,no,no,no,no,no,yes,5276,62,HTML,no,no,no,0,small
3035,0,no,yes,no,no,no,no,yes,no,yes,no,21644,420,HTML,no,no,no,22,small
3036,0,no,yes,no,no,no,no,no,no,no,no,26704,664,HTML,no,no,no,1,small
3037,0,no,yes,no,no,no,no,no,no,no,no,27094,669,HTML,no,no,no,1,small
3038,0,no,yes,no,no,no,no,yes,no,no,no,13783,464,HTML,no,no,no,19,big
3039,0,no,yes,no,no,no,no,yes,no,no,no,38023,385,HTML,no,yes,no,49,small
3040,0,no,yes,no,yes,no,no,no,no,no,no,238,10,Plain,no,no,no,2,none
3041,0,no,yes,no,no,no,no,yes,no,yes,no,8674,199,HTML,no,no,no,6,big
3042,0,no,yes,no,no,no,no,no,no,no,no,83,17,Plain,no,no,no,0,small
3043,0,no,yes,no,no,no,no,yes,no,no,no,16686,174,HTML,no,no,no,8,small
3044,0,no,yes,no,no,no,no,no,no,no,no,2472,60,Plain,yes,no,no,1,small
3045,0,no,yes,no,no,no,no,yes,no,no,no,10825,276,Plain,yes,no,no,1,small
3046,0,yes,yes,no,no,yes,yes,no,no,no,no,5362,107,HTML,no,no,no,0,small
3047,0,no,yes,yes,no,no,no,no,no,no,no,2792,75,Plain,yes,no,no,1,small
3048,0,no,yes,yes,no,no,no,no,no,no,no,2794,68,Plain,yes,no,no,1,small
3049,0,no,yes,no,no,no,no,no,no,no,no,4618,107,HTML,no,no,no,1,big
3050,0,yes,yes,yes,no,no,no,no,no,no,no,3331,87,Plain,yes,no,no,1,small
3051,0,no,yes,no,no,no,no,yes,no,no,no,7783,134,HTML,no,yes,no,10,small
3052,0,no,yes,no,yes,no,no,yes,no,no,no,23359,447,HTML,yes,no,no,6,small
3053,0,no,yes,no,no,no,no,yes,no,no,no,973,27,Plain,no,no,no,1,small
3054,0,no,yes,no,yes,no,no,yes,no,no,no,7361,175,HTML,yes,no,no,2,small
3055,0,no,yes,no,yes,no,no,no,no,no,no,292,13,Plain,yes,no,no,0,small
3056,0,no,yes,no,yes,no,no,no,no,no,no,5198,113,HTML,yes,no,no,0,small
3057,0,no,yes,no,yes,no,no,no,no,no,no,4955,87,HTML,yes,no,no,2,small
3058,0,no,yes,no,yes,no,no,yes,yes,no,no,33574,663,HTML,yes,no,no,8,small
3059,0,no,yes,no,yes,no,no,yes,yes,no,no,40649,887,HTML,yes,no,no,18,small
3060,0,no,yes,no,yes,no,no,yes,yes,no,no,42572,941,HTML,yes,no,no,18,small
3061,0,no,yes,no,yes,no,no,yes,yes,no,no,44952,995,HTML,yes,no,no,18,small
3062,0,no,yes,no,no,no,no,no,no,no,no,1545,35,HTML,no,no,no,2,none
3063,0,no,yes,yes,no,no,no,no,no,no,no,3179,71,HTML,yes,no,no,2,small
3064,0,no,yes,no,no,no,no,yes,no,no,no,6143,113,HTML,no,no,no,3,small
3065,0,no,yes,no,no,no,no,yes,no,no,no,8964,176,HTML,no,no,no,2,big
3066,0,no,yes,no,no,no,yes,no,no,no,no,20723,244,HTML,no,no,no,10,small
3067,0,no,yes,no,yes,no,no,yes,no,no,no,32984,656,HTML,yes,no,no,6,small
3068,0,no,yes,no,no,no,no,yes,no,no,no,205,18,HTML,no,no,no,0,small
3069,0,no,yes,no,no,no,no,yes,no,no,no,17348,209,HTML,no,yes,no,16,small
3070,0,no,yes,no,no,no,no,yes,no,no,no,18215,217,HTML,no,yes,no,16,small
3071,0,no,yes,no,no,no,no,no,no,no,no,867,17,Plain,no,no,no,0,big
3072,0,no,yes,no,no,no,no,no,no,no,no,1268,32,Plain,no,no,no,0,none
3073,0,no,yes,no,no,no,no,no,no,no,no,2761,43,HTML,no,no,no,0,small
3074,0,no,yes,no,no,no,no,no,no,no,no,12126,334,HTML,no,no,no,0,small
3075,0,no,yes,no,no,no,no,no,no,no,no,74,17,Plain,no,no,no,0,small
3076,0,no,yes,no,no,no,no,no,no,no,no,986,17,Plain,no,no,no,1,small
3077,0,no,yes,no,no,no,no,yes,no,yes,no,21949,420,HTML,no,no,no,22,small
3078,0,no,yes,no,no,no,no,no,no,no,no,14899,328,HTML,no,no,no,0,small
3079,0,yes,yes,no,no,no,yes,no,no,no,no,37,3,Plain,no,no,no,0,none
3080,0,yes,yes,no,no,no,no,no,no,no,no,5965,202,HTML,no,no,no,5,small
3081,0,no,yes,no,yes,no,no,yes,no,no,no,44838,1310,HTML,no,no,no,38,big
3082,0,no,yes,no,no,no,no,no,no,no,no,21031,282,Plain,yes,no,no,0,small
3083,0,no,yes,no,yes,no,no,yes,yes,no,no,53365,1360,HTML,yes,no,no,20,small
3084,0,no,yes,yes,no,no,no,no,no,no,no,982,31,Plain,yes,no,no,0,small
3085,0,no,yes,no,no,no,no,no,no,no,no,849,17,Plain,no,no,no,0,small
3086,0,no,yes,no,yes,no,no,no,no,no,no,2112,53,HTML,yes,no,no,2,small
3087,0,no,yes,no,no,no,no,no,no,no,no,4465,90,HTML,no,no,no,1,small
3088,0,yes,yes,no,no,yes,yes,no,no,no,no,36335,470,Plain,no,no,no,1,big
3089,0,no,yes,yes,yes,no,no,no,no,no,no,1575,41,HTML,yes,no,no,2,small
3090,0,yes,yes,no,no,no,no,yes,no,no,no,3693,45,Plain,no,no,no,0,small
3091,0,yes,yes,no,no,no,yes,no,no,no,no,6398,160,HTML,no,no,no,2,big
3092,0,no,yes,yes,no,no,no,no,no,no,no,2904,69,HTML,yes,no,no,2,small
3093,0,yes,yes,no,yes,no,no,no,no,no,no,53,17,Plain,no,no,no,1,none
3094,0,no,yes,no,no,no,no,yes,no,no,no,8773,136,HTML,no,no,no,6,small
3095,0,no,yes,yes,yes,no,no,no,no,no,no,1634,45,HTML,yes,no,no,2,small
3096,0,no,yes,yes,yes,no,no,no,no,no,no,2973,89,Plain,yes,no,no,1,small
3097,0,no,yes,no,no,no,no,no,no,no,no,803,18,Plain,no,no,no,0,small
3098,0,no,yes,no,yes,no,no,no,no,no,no,1169,35,HTML,yes,no,no,0,small
3099,0,no,yes,no,yes,no,no,yes,no,no,no,9978,257,HTML,yes,no,no,4,small
3100,0,no,yes,no,yes,no,no,yes,no,no,no,1062,281,HTML,yes,no,no,6,small
3101,0,no,yes,no,no,no,no,no,no,no,no,25706,645,HTML,no,no,no,1,small
3102,0,no,yes,no,yes,no,no,no,no,no,no,475,13,HTML,no,no,no,0,none
3103,0,no,yes,no,no,no,no,no,no,no,no,28174,688,HTML,no,no,no,2,small
3104,0,yes,yes,no,no,no,no,no,no,no,no,464,13,Plain,no,no,no,1,small
3105,0,no,yes,no,no,no,no,no,no,no,no,25994,650,HTML,no,no,no,1,small
3106,0,no,yes,no,no,no,no,no,no,no,no,136,28,Plain,no,no,no,0,small
3107,0,no,yes,no,no,no,no,no,no,no,no,6313,148,Plain,no,no,no,2,none
3108,0,no,yes,no,no,no,no,no,no,no,yes,3063,58,Plain,no,no,no,0,small
3109,0,no,yes,no,no,no,no,no,no,no,no,911,17,Plain,no,no,no,1,small
3110,0,no,yes,no,yes,no,no,no,no,no,no,734,24,Plain,yes,no,no,2,small
3111,0,no,yes,no,no,no,no,yes,no,no,no,2246,66,Plain,no,no,no,2,small
3112,0,no,yes,no,no,no,no,no,no,no,no,31039,741,HTML,no,no,no,1,small
3113,0,no,yes,no,yes,no,no,no,no,no,no,2745,72,HTML,yes,no,no,2,small
3114,0,no,yes,no,no,no,no,no,no,no,no,13908,259,HTML,yes,no,no,2,small
3115,0,no,yes,no,no,no,no,yes,no,no,no,10271,154,HTML,no,yes,no,8,small
3116,0,no,yes,no,no,no,no,no,no,no,no,884,17,HTML,no,no,no,0,small
3117,0,no,yes,no,yes,no,no,no,no,no,no,1008,22,HTML,no,no,no,0,none
3118,0,no,yes,no,no,no,no,no,no,no,no,3872,79,HTML,no,no,no,0,small
3119,0,no,yes,no,no,no,no,no,no,no,no,45317,737,HTML,no,no,no,28,small
3120,0,no,yes,no,no,no,no,yes,no,yes,no,8655,198,HTML,no,no,no,6,small
3121,0,no,yes,no,no,no,no,yes,no,yes,no,25644,482,HTML,no,no,no,26,small
3122,0,yes,yes,no,no,no,no,no,no,no,no,24992,417,HTML,no,no,no,5,small
3123,0,no,yes,no,yes,no,no,no,no,no,no,1448,32,HTML,yes,no,no,2,small
3124,0,no,yes,no,no,no,no,no,no,no,no,4199,86,HTML,no,no,no,1,small
3125,0,yes,yes,no,no,no,no,yes,no,no,no,81058,1868,HTML,no,yes,no,0,big
3126,0,no,yes,no,no,no,no,no,no,no,no,3053,78,Plain,no,no,no,2,small
3127,0,no,yes,no,no,no,no,yes,yes,no,no,31421,525,HTML,no,no,no,2,big
3128,0,no,yes,no,no,no,no,no,no,no,no,5005,118,HTML,no,no,no,2,small
3129,0,no,yes,yes,no,no,no,yes,no,no,no,84387,2014,HTML,yes,yes,no,6,big
3130,0,yes,yes,no,no,no,no,no,no,no,no,7182,228,HTML,no,no,no,5,small
3131,0,no,yes,no,no,no,no,no,no,no,no,2368,55,HTML,no,no,no,2,big
3132,0,yes,yes,no,no,no,no,no,no,no,no,6848,108,Plain,no,no,no,0,small
3133,0,no,yes,no,no,no,no,no,no,no,no,781,17,Plain,no,no,no,0,small
3134,0,yes,yes,no,no,yes,yes,yes,no,no,no,11434,154,Plain,no,no,no,0,small
3135,0,no,yes,no,no,no,no,no,no,no,no,22518,596,HTML,no,no,no,17,big
3136,0,no,yes,no,no,no,no,no,no,no,no,2199,48,HTML,no,no,no,2,small
3137,0,yes,yes,no,no,yes,yes,no,no,no,no,10272,248,HTML,no,no,no,8,small
3138,0,no,yes,no,yes,no,no,no,no,no,no,6113,159,HTML,yes,no,no,6,small
3139,0,no,yes,no,no,no,no,no,no,no,no,73,16,Plain,no,no,no,1,small
3140,0,no,yes,yes,no,no,no,no,no,no,no,357,13,Plain,no,no,no,0,small
3141,0,no,yes,no,no,no,no,no,no,no,no,2569,67,Plain,yes,no,no,2,small
3142,0,no,yes,no,yes,no,no,no,no,no,no,1811,27,Plain,yes,no,no,3,none
3143,0,no,yes,no,no,no,no,no,no,no,no,306,87,Plain,yes,no,no,3,small
3144,0,no,yes,no,no,no,no,yes,no,no,no,2061,18,HTML,no,no,no,0,small
3145,0,no,yes,yes,no,no,no,no,no,no,no,15469,409,HTML,no,no,no,5,small
3146,0,no,yes,no,no,no,no,no,no,no,no,525,16,Plain,yes,no,no,3,small
3147,0,no,yes,no,no,no,no,no,no,no,no,8391,206,HTML,yes,no,no,4,big
3148,0,no,yes,no,no,no,no,no,no,no,no,25981,649,HTML,no,no,no,1,small
3149,0,yes,yes,no,no,no,no,no,no,no,no,13526,273,HTML,yes,no,no,9,big
3150,0,no,yes,no,no,no,no,yes,no,no,no,26624,659,HTML,no,no,no,1,small
3151,0,no,yes,no,no,no,no,yes,no,no,no,8334,135,HTML,no,yes,no,8,small
3152,0,yes,yes,no,no,no,no,no,no,no,no,54598,750,Plain,no,no,no,0,none
3153,0,no,yes,no,no,no,no,no,no,no,no,3314,59,HTML,no,no,no,0,small
3154,0,no,yes,no,yes,no,no,no,no,no,yes,56,19,Plain,yes,no,yes,1,small
3155,0,no,yes,no,no,no,no,yes,no,no,no,25594,418,HTML,no,no,no,34,small
3156,0,no,yes,no,no,no,no,no,no,no,no,13068,268,HTML,yes,no,no,6,small
3157,0,no,yes,no,yes,no,no,yes,no,no,no,137,369,HTML,yes,no,no,8,small
3158,0,no,yes,no,no,no,no,no,no,no,no,28238,689,HTML,no,no,no,1,small
3159,0,no,yes,no,no,no,no,no,no,no,no,27214,670,HTML,no,no,no,2,small
3160,0,no,yes,no,no,no,no,yes,no,no,no,25434,419,HTML,no,no,no,33,small
3161,0,no,yes,no,no,no,no,no,no,no,no,849,17,Plain,no,no,no,1,small
3162,0,no,yes,no,no,no,no,no,no,no,no,13086,344,HTML,no,yes,no,0,small
3163,0,no,yes,no,no,no,no,no,no,no,no,1532,272,HTML,no,no,no,2,small
3164,0,no,yes,no,no,no,no,no,no,no,no,25859,511,HTML,yes,no,no,6,small
3165,0,no,yes,no,no,no,no,yes,no,no,no,13597,184,HTML,no,yes,no,10,small
3166,0,no,yes,no,no,no,no,no,no,no,no,4078,121,HTML,no,no,no,3,small
3167,0,no,yes,no,no,no,no,no,no,no,no,741,17,Plain,no,no,no,0,small
3168,0,no,yes,no,yes,no,no,no,no,no,no,55,19,HTML,yes,no,yes,2,small
3169,0,no,yes,yes,no,no,no,yes,no,no,no,4779,117,Plain,yes,no,no,2,small
3170,0,no,yes,no,no,no,no,no,no,no,no,417,119,HTML,no,no,no,3,small
3171,0,no,yes,no,no,no,no,no,no,no,no,13234,337,HTML,no,no,no,4,small
3172,0,no,yes,no,no,no,no,yes,no,yes,no,28138,525,HTML,no,no,no,30,small
3173,0,no,yes,no,no,no,no,no,no,no,no,73811,1078,HTML,no,no,no,1,small
3174,0,no,yes,no,no,no,no,no,no,no,no,36356,710,HTML,yes,no,no,10,small
3175,0,no,yes,no,no,no,no,no,no,no,no,27098,315,HTML,no,yes,no,13,small
3176,0,yes,yes,no,no,no,no,no,no,no,no,752,16,Plain,no,yes,no,2,small
3177,0,no,yes,no,yes,no,no,no,no,no,no,4388,99,HTML,yes,no,no,8,small
3178,0,yes,yes,no,no,yes,yes,no,no,no,no,7399,120,Plain,no,no,no,0,small
3179,0,yes,yes,no,no,no,no,no,no,no,no,2585,42,Plain,no,yes,no,2,small
3180,0,no,yes,no,no,no,no,no,no,no,no,2347,43,HTML,no,no,no,0,none
3181,0,no,yes,no,no,no,no,no,no,no,no,34102,1050,HTML,no,no,no,13,small
3182,0,yes,yes,no,no,no,no,no,no,no,no,10022,144,Plain,no,no,no,0,small
3183,0,yes,yes,no,no,yes,yes,no,no,no,no,6859,109,Plain,no,no,no,0,small
3184,0,no,yes,no,no,no,no,no,no,no,no,11721,174,HTML,no,no,no,8,small
3185,0,no,yes,no,yes,no,no,no,no,no,no,5232,120,HTML,yes,no,no,8,small
3186,0,no,yes,no,yes,no,no,no,no,no,no,6505,144,HTML,yes,no,no,8,small
3187,0,no,yes,no,yes,no,no,no,no,no,no,7355,166,HTML,yes,no,no,8,small
3188,0,yes,yes,no,no,no,yes,no,no,no,no,1008,42,Plain,no,no,no,0,small
3189,0,yes,yes,no,no,yes,yes,no,no,no,no,6904,109,Plain,no,no,no,0,small
3190,0,no,yes,no,yes,no,no,no,no,no,no,11668,283,HTML,yes,no,no,8,small
3191,0,no,yes,no,yes,no,no,no,no,no,no,831,20,HTML,no,no,no,0,none
3192,0,no,yes,no,no,no,no,no,no,no,no,893,17,Plain,no,no,no,0,big
3193,0,no,yes,no,no,no,no,no,no,no,no,25639,643,HTML,no,no,no,1,small
3194,0,no,yes,no,no,no,no,no,no,no,no,74937,1451,HTML,no,no,no,6,small
3195,0,no,yes,no,yes,no,no,no,no,no,no,1712,41,HTML,yes,no,no,0,small
3196,0,no,yes,no,no,no,no,no,no,no,yes,10595,219,HTML,no,no,no,6,small
3197,0,no,yes,no,no,no,no,no,no,no,no,11429,369,HTML,no,no,no,9,none
3198,0,no,yes,no,no,no,no,no,no,no,no,27745,683,HTML,no,no,no,1,small
3199,0,no,yes,no,yes,no,no,no,no,no,no,698,26,Plain,yes,no,no,1,small
3200,0,no,yes,no,no,no,no,no,no,no,no,2322,58,Plain,no,yes,no,9,small
3201,0,no,yes,no,yes,no,no,no,no,no,no,1222,49,Plain,yes,no,no,2,small
3202,0,no,yes,no,yes,no,no,no,no,no,no,5996,116,HTML,yes,no,no,2,small
3203,0,no,yes,no,no,no,no,no,no,no,no,25616,641,HTML,no,no,no,1,small
3204,0,no,yes,no,no,no,no,no,no,no,no,25971,651,HTML,no,no,no,1,small
3205,0,no,yes,no,no,no,no,no,no,no,no,812,17,Plain,no,no,no,0,small
3206,0,no,yes,no,no,no,no,no,no,no,no,1506,30,HTML,no,no,no,0,small
3207,0,no,yes,no,no,no,no,yes,no,no,no,38044,690,HTML,no,no,no,1,small
3208,0,no,yes,no,no,no,no,no,no,no,no,24984,632,HTML,no,no,no,3,small
3209,0,no,yes,no,no,no,no,no,no,no,no,2083,74,HTML,no,no,no,0,small
3210,0,no,yes,no,no,no,no,no,no,no,no,18785,375,HTML,no,no,no,1,big
3211,0,no,yes,no,no,no,no,no,no,no,no,14799,229,HTML,no,yes,no,10,small
3212,0,no,yes,no,no,no,no,no,no,no,no,623,112,HTML,no,no,no,4,small
3213,0,no,yes,no,no,no,no,no,no,no,no,991,28,Plain,no,no,no,1,small
3214,0,no,yes,no,no,no,no,no,no,no,no,79,16,Plain,no,no,no,0,small
3215,0,no,yes,no,no,no,no,no,no,no,no,28987,590,HTML,no,no,no,22,small
3216,0,no,yes,no,no,no,no,yes,no,no,yes,19923,422,HTML,no,no,no,16,big
3217,0,no,yes,no,no,no,no,yes,yes,yes,no,29009,543,HTML,no,no,no,30,small
3218,0,no,yes,no,yes,no,no,no,no,no,no,13838,352,HTML,yes,no,no,14,small
3219,0,no,yes,no,yes,no,no,no,no,no,no,16067,419,HTML,yes,no,no,16,small
3220,0,no,yes,no,yes,no,yes,no,no,no,no,7,3,Plain,no,no,no,0,none
3221,0,no,yes,no,yes,no,no,no,no,no,no,1333,31,HTML,no,no,no,2,none
3222,0,no,yes,no,no,no,no,no,no,no,no,84,17,Plain,no,no,no,0,small
3223,0,no,yes,no,no,no,no,yes,no,no,no,2078,18,HTML,no,no,no,0,small
3224,0,no,yes,no,no,no,no,no,no,no,no,804,17,Plain,no,no,no,0,small
3225,0,no,yes,no,no,no,no,no,no,no,no,13839,250,HTML,no,no,no,0,small
3226,0,no,yes,no,no,no,no,yes,yes,no,no,9313,159,HTML,no,yes,no,20,small
3227,0,no,yes,no,no,no,no,no,no,no,no,809,17,Plain,no,no,no,0,small
3228,0,no,yes,no,yes,no,no,no,no,no,no,1592,44,HTML,yes,no,no,2,small
3229,0,no,yes,no,no,no,no,no,no,no,no,1557,36,Plain,no,no,no,2,none
3230,0,no,yes,no,no,no,no,no,no,no,no,24984,632,HTML,no,no,no,1,small
3231,0,no,yes,yes,no,no,no,no,no,no,yes,6927,106,HTML,no,no,no,0,small
3232,0,no,yes,no,no,no,no,no,no,no,no,997,28,Plain,no,no,no,1,small
3233,0,no,yes,no,no,no,no,yes,no,yes,no,21812,421,HTML,no,no,no,24,small
3234,0,no,yes,no,no,no,no,no,no,no,no,821,17,Plain,no,no,no,0,small
3235,0,no,yes,no,no,no,no,no,no,no,no,892,17,Plain,no,no,no,0,small
3236,0,no,yes,no,no,no,no,no,no,no,no,773,17,Plain,no,no,no,0,small
3237,0,no,yes,no,no,no,no,no,no,no,no,892,16,Plain,no,no,no,1,small
3238,0,no,yes,yes,no,no,no,no,no,no,no,11431,230,HTML,no,no,no,3,small
3239,0,no,yes,yes,no,no,no,no,no,no,no,3765,89,Plain,no,no,no,0,small
3240,0,no,yes,no,no,no,no,no,no,no,no,25367,639,HTML,no,no,no,1,small
3241,0,no,yes,no,no,no,no,no,no,no,no,26155,652,HTML,no,no,no,1,small
3242,0,no,yes,no,no,no,no,no,no,no,no,758,17,Plain,no,no,no,0,small
3243,0,no,yes,no,yes,no,no,no,no,no,no,4358,130,HTML,yes,no,no,6,small
3244,0,no,yes,no,no,no,no,no,no,no,no,26932,482,HTML,no,no,no,6,big
3245,0,no,yes,no,no,no,no,yes,no,no,no,12023,207,HTML,no,yes,no,20,small
3246,0,yes,yes,yes,no,no,no,no,no,no,no,8785,228,HTML,yes,no,no,0,big
3247,0,no,yes,no,no,no,no,no,no,no,no,26769,663,HTML,no,no,no,1,small
3248,0,no,yes,no,no,no,no,no,no,no,no,802,17,Plain,no,no,no,0,small
3249,0,no,yes,no,no,no,no,no,no,no,no,148,40,Plain,no,no,no,1,small
3250,0,no,yes,no,no,no,no,no,no,no,no,1093,16,Plain,no,no,no,0,small
3251,0,no,yes,no,yes,no,yes,no,no,no,no,3436,92,HTML,yes,no,no,2,small
3252,0,no,yes,no,no,no,no,no,no,no,no,899,27,Plain,no,no,no,1,none
3253,0,no,yes,no,no,no,no,no,no,no,no,93,18,HTML,no,no,no,0,small
3254,0,no,yes,no,yes,no,no,no,no,no,no,2346,57,HTML,yes,no,no,2,small
3255,0,no,yes,no,no,no,no,no,no,no,no,723,16,Plain,no,no,no,0,small
3256,0,no,yes,no,no,no,no,yes,no,no,yes,44882,1151,HTML,no,no,no,44,small
3257,0,no,yes,no,no,no,no,no,no,no,no,13737,279,HTML,no,no,no,4,small
3258,0,yes,yes,no,no,no,no,no,no,no,no,3297,41,Plain,no,no,no,0,small
3259,0,no,yes,no,no,no,no,yes,no,yes,no,28255,527,HTML,no,no,no,30,small
3260,0,no,yes,no,no,no,no,no,no,no,no,785,17,Plain,no,no,no,1,small
3261,0,yes,yes,no,no,no,no,no,no,no,no,4565,83,HTML,no,no,no,0,small
3262,0,no,yes,no,no,no,no,no,no,no,no,27387,674,HTML,no,no,no,1,small
3263,0,no,yes,no,yes,no,no,yes,yes,no,no,55763,1422,HTML,yes,no,no,20,small
3264,0,no,yes,no,no,no,no,yes,yes,no,yes,945,155,HTML,no,yes,no,10,big
3265,0,yes,yes,no,no,no,no,no,no,no,no,15978,203,Plain,no,yes,no,0,small
3266,0,yes,yes,no,no,no,no,no,no,no,no,10822,138,Plain,no,no,no,0,small
3267,0,yes,yes,no,no,no,no,no,no,no,no,10141,140,Plain,no,no,no,1,small
3268,0,yes,yes,no,no,no,no,yes,no,no,no,478,135,HTML,no,no,no,9,small
3269,0,no,yes,no,yes,no,no,no,no,no,no,15361,255,Plain,yes,no,no,4,small
3270,0,no,yes,no,no,no,no,no,no,no,no,13946,311,HTML,no,no,no,58,small
3271,0,no,yes,no,no,no,no,no,no,no,no,8382,148,HTML,no,yes,no,6,small
3272,0,no,yes,no,no,no,no,no,no,no,no,22393,599,HTML,no,no,no,15,big
3273,0,no,yes,no,no,no,no,no,no,no,no,5332,107,Plain,yes,no,no,2,small
3274,0,no,yes,no,yes,no,no,no,no,no,no,428,13,HTML,no,no,no,0,none
3275,0,no,yes,no,no,no,no,no,no,no,no,1225,34,Plain,no,no,no,2,none
